X;Y;Z
-30;9;-54
-30;9;-54
-29;9;-54
-29;10;-54
-29;10;-54
-29;10;-54
-29;10;-54
-30;10;-54
-30;9;-54
-30;9;-54
-30;9;-54
-30;9;-54
-29;9;-54
-29;9;-53
-29;9;-53
-29;9;-53
-29;9;-53
-30;9;-53
-30;10;-52
-30;10;-52
-30;10;-52
-30;10;-52
-30;10;-52
-30;9;-53
-30;9;-53
-30;9;-53
-30;9;-53
-30;9;-53
-30;10;-53
-30;10;-53
-30;10;-53
-30;10;-53
-31;10;-53
-31;10;-51
-31;10;-51
-31;10;-51
-31;10;-51
-31;10;-51
-31;9;-52
-31;9;-52
-31;9;-52
-31;9;-52
-31;10;-50
-31;10;-50
-31;10;-50
-31;10;-50
-31;10;-50
-31;10;-52
-31;10;-52
-31;10;-52
-31;10;-52
-31;10;-52
-31;10;-52
-31;10;-51
-31;10;-51
-31;10;-51
-31;10;-51
-31;9;-51
-31;9;-49
-31;9;-49
-31;9;-49
-31;9;-49
-31;9;-49
-31;11;-49
-31;11;-49
-31;11;-49
-31;11;-49
-31;11;-49
-31;11;-49
-31;11;-49
-31;11;-49
-31;11;-49
-31;11;-49
-31;10;-48
-31;10;-48
-31;10;-48
-31;10;-48
-32;10;-48
-32;11;-49
-32;11;-49
-32;11;-49
-32;11;-49
-31;11;-49
-31;11;-48
-31;11;-48
-31;11;-48
-31;11;-48
-33;11;-48
-33;11;-47
-33;11;-47
-33;11;-47
-33;11;-47
-32;11;-47
-32;11;-48
-32;11;-48
-32;11;-48
-32;11;-48
-32;11;-48
-32;11;-46
-32;11;-46
-32;11;-46
-32;11;-46
-32;11;-46
-32;11;-46
-32;11;-46
-32;11;-46
-32;11;-46
-32;11;-46
-32;12;-46
-32;12;-46
-32;12;-46
-32;12;-46
-32;12;-46
-32;12;-46
-32;12;-46
-32;12;-46
-32;12;-46
-33;12;-46
-33;12;-45
-33;12;-45
-33;12;-45
-33;12;-45
-32;12;-45
-32;12;-45
-32;12;-45
-32;12;-45
-32;12;-45
-32;12;-45
-32;13;-44
-32;13;-44
-32;13;-44
-32;13;-44
-32;13;-44
-32;12;-44
-32;12;-44
-32;12;-44
-32;12;-44
-33;12;-44
-33;12;-43
-33;12;-43
-33;12;-43
-33;12;-43
-33;12;-43
-33;13;-43
-33;13;-43
-33;13;-43
-33;13;-43
-33;13;-43
-33;12;-43
-33;12;-43
-33;12;-43
-33;12;-43
-33;12;-43
-33;13;-43
-33;13;-43
-33;13;-43
-33;13;-43
-33;12;-42
-33;12;-42
-33;12;-42
-33;12;-42
-33;12;-42
-32;12;-42
-32;12;-42
-32;12;-42
-32;12;-42
-32;12;-42
-33;12;-42
-33;12;-42
-33;12;-42
-33;12;-42
-33;12;-42
-33;12;-42
-33;12;-42
-33;12;-42
-33;12;-42
-33;12;-42
-32;12;-42
-32;12;-42
-32;12;-42
-32;12;-42
-32;12;-42
-33;12;-42
-33;12;-42
-33;12;-42
-33;12;-42
-32;12;-42
-32;11;-40
-32;11;-40
-32;11;-40
-32;11;-40
-34;11;-40
-34;10;-38
-34;10;-38
-34;10;-38
-34;10;-38
-35;10;-38
